progressBlock,color,progressColor,ans,concept,expCountry,ID
1,"LP",1,90,"tree","mdg3","20240311-1843-46583"
1,"LR",1,61,"mangue","","20240314-1147-26193"
1,"SB",2,0,"mangue","","20240314-1147-26193"
1,"MG",3,65,"mangue","","20240314-1147-26193"
1,"MY",4,18,"mangue","","20240314-1147-26193"
1,"SH",5,46,"mangue","","20240314-1147-26193"
1,"MH",6,58,"mangue","","20240314-1147-26193"
1,"MR",7,83,"mangue","","20240314-1147-26193"
1,"DO",8,16,"mangue","","20240314-1147-26193"
1,"MB",9,13,"mangue","","20240314-1147-26193"
1,"SY",10,66,"mangue","","20240314-1147-26193"
1,"SO",11,54,"mangue","","20240314-1147-26193"
1,"MO",12,24,"mangue","","20240314-1147-26193"
1,"SP",13,0,"mangue","","20240314-1147-26193"
1,"DC",14,0,"mangue","","20240314-1147-26193"
1,"LY",15,33,"mangue","","20240314-1147-26193"
1,"MC",16,22,"mangue","","20240314-1147-26193"
1,"A2",17,0,"mangue","","20240314-1147-26193"
1,"LB",18,0,"mangue","","20240314-1147-26193"
1,"SG",19,62,"mangue","","20240314-1147-26193"
1,"SR",20,66,"mangue","","20240314-1147-26193"
1,"DG",21,66,"mangue","","20240314-1147-26193"
1,"LP",22,32,"mangue","","20240314-1147-26193"
1,"MP",23,67,"mangue","","20240314-1147-26193"
1,"LH",24,59,"mangue","","20240314-1147-26193"
1,"DH",25,58,"mangue","","20240314-1147-26193"
1,"DP",26,32,"mangue","","20240314-1147-26193"
1,"A1",27,0,"mangue","","20240314-1147-26193"
1,"WH",28,0,"mangue","","20240314-1147-26193"
1,"DR",29,63,"mangue","","20240314-1147-26193"
1,"LC",30,28,"mangue","","20240314-1147-26193"
1,"LO",31,57,"mangue","","20240314-1147-26193"
1,"SC",32,7,"mangue","","20240314-1147-26193"
1,"BK",33,66,"mangue","","20240314-1147-26193"
1,"A3",34,0,"mangue","","20240314-1147-26193"
1,"DB",35,0,"mangue","","20240314-1147-26193"
1,"LG",36,75,"mangue","","20240314-1147-26193"
1,"DY",37,64,"mangue","","20240314-1147-26193"
2,"LB",1,70,"heureux","","20240314-1147-26193"
2,"DR",2,31,"heureux","","20240314-1147-26193"
2,"SB",3,79,"heureux","","20240314-1147-26193"
2,"DY",4,13,"heureux","","20240314-1147-26193"
2,"LO",5,63,"heureux","","20240314-1147-26193"
2,"LH",6,71,"heureux","","20240314-1147-26193"
2,"DB",7,8,"heureux","","20240314-1147-26193"
2,"SP",8,13,"heureux","","20240314-1147-26193"
2,"DC",9,13,"heureux","","20240314-1147-26193"
2,"MC",10,6,"heureux","","20240314-1147-26193"
2,"DG",11,15,"heureux","","20240314-1147-26193"
2,"SG",12,92,"heureux","","20240314-1147-26193"
2,"MY",13,77,"heureux","","20240314-1147-26193"
2,"BK",14,9,"heureux","","20240314-1147-26193"
2,"SC",15,83,"heureux","","20240314-1147-26193"
2,"A3",16,89,"heureux","","20240314-1147-26193"
2,"SR",17,78,"heureux","","20240314-1147-26193"
2,"SO",18,11,"heureux","","20240314-1147-26193"
2,"SH",19,69,"heureux","","20240314-1147-26193"
2,"MO",20,13,"heureux","","20240314-1147-26193"
2,"DP",21,5,"heureux","","20240314-1147-26193"
2,"SY",22,74,"heureux","","20240314-1147-26193"
2,"MB",23,74,"heureux","","20240314-1147-26193"
2,"A1",24,0,"heureux","","20240314-1147-26193"
2,"MH",25,50,"heureux","","20240314-1147-26193"
2,"LY",26,75,"heureux","","20240314-1147-26193"
2,"LC",27,69,"heureux","","20240314-1147-26193"
2,"DO",28,50,"heureux","","20240314-1147-26193"
2,"MG",29,50,"heureux","","20240314-1147-26193"
2,"A2",30,0,"heureux","","20240314-1147-26193"
2,"LG",31,87,"heureux","","20240314-1147-26193"
2,"WH",32,65,"heureux","","20240314-1147-26193"
2,"LR",33,72,"heureux","","20240314-1147-26193"
2,"LP",34,26,"heureux","","20240314-1147-26193"
2,"MR",35,3,"heureux","","20240314-1147-26193"
2,"MP",36,0,"heureux","","20240314-1147-26193"
2,"DH",37,11,"heureux","","20240314-1147-26193"
3,"WH",1,50,"malade","","20240314-1147-26193"
3,"DC",2,61,"malade","","20240314-1147-26193"
3,"MP",3,58,"malade","","20240314-1147-26193"
3,"SG",4,64,"malade","","20240314-1147-26193"
3,"SH",5,61,"malade","","20240314-1147-26193"
3,"LB",6,50,"malade","","20240314-1147-26193"
3,"DO",7,50,"malade","","20240314-1147-26193"
3,"MB",8,69,"malade","","20240314-1147-26193"
3,"MO",9,78,"malade","","20240314-1147-26193"
3,"BK",10,0,"malade","","20240314-1147-26193"
3,"MH",11,9,"malade","","20240314-1147-26193"
3,"SO",12,19,"malade","","20240314-1147-26193"
3,"MC",13,12,"malade","","20240314-1147-26193"
3,"A1",14,0,"malade","","20240314-1147-26193"
3,"SR",15,0,"malade","","20240314-1147-26193"
3,"A3",16,30,"malade","","20240314-1147-26193"
3,"LC",17,11,"malade","","20240314-1147-26193"
3,"DY",18,18,"malade","","20240314-1147-26193"
3,"LY",19,21,"malade","","20240314-1147-26193"
3,"MR",20,13,"malade","","20240314-1147-26193"
3,"SB",21,34,"malade","","20240314-1147-26193"
3,"SC",22,45,"malade","","20240314-1147-26193"
3,"SY",23,44,"malade","","20240314-1147-26193"
3,"DP",24,0,"malade","","20240314-1147-26193"
3,"LG",25,17,"malade","","20240314-1147-26193"
3,"MG",26,77,"malade","","20240314-1147-26193"
3,"LO",27,81,"malade","","20240314-1147-26193"
3,"LR",28,32,"malade","","20240314-1147-26193"
3,"SP",29,20,"malade","","20240314-1147-26193"
3,"LH",30,30,"malade","","20240314-1147-26193"
3,"DG",31,30,"malade","","20240314-1147-26193"
3,"DH",32,70,"malade","","20240314-1147-26193"
3,"A2",33,70,"malade","","20240314-1147-26193"
3,"DB",34,30,"malade","","20240314-1147-26193"
3,"LP",35,80,"malade","","20240314-1147-26193"
3,"DR",36,20,"malade","","20240314-1147-26193"
3,"MY",37,30,"malade","","20240314-1147-26193"
4,"LO",1,20,"foudre","","20240314-1147-26193"
4,"DG",2,20,"foudre","","20240314-1147-26193"
4,"LH",3,20,"foudre","","20240314-1147-26193"
4,"DR",4,30,"foudre","","20240314-1147-26193"
4,"LP",5,20,"foudre","","20240314-1147-26193"
4,"MY",6,30,"foudre","","20240314-1147-26193"
4,"LY",7,20,"foudre","","20240314-1147-26193"
4,"LG",8,30,"foudre","","20240314-1147-26193"
4,"A1",9,30,"foudre","","20240314-1147-26193"
4,"SB",10,30,"foudre","","20240314-1147-26193"
4,"SH",11,30,"foudre","","20240314-1147-26193"
4,"SR",12,20,"foudre","","20240314-1147-26193"
4,"WH",13,100,"foudre","","20240314-1147-26193"
4,"A2",14,10,"foudre","","20240314-1147-26193"
4,"MO",15,30,"foudre","","20240314-1147-26193"
4,"SP",16,20,"foudre","","20240314-1147-26193"
4,"SG",17,20,"foudre","","20240314-1147-26193"
4,"DB",18,10,"foudre","","20240314-1147-26193"
4,"DC",19,30,"foudre","","20240314-1147-26193"
4,"MC",20,30,"foudre","","20240314-1147-26193"
4,"DY",21,20,"foudre","","20240314-1147-26193"
4,"MP",22,30,"foudre","","20240314-1147-26193"
4,"MG",23,20,"foudre","","20240314-1147-26193"
4,"DH",24,20,"foudre","","20240314-1147-26193"
4,"DO",25,30,"foudre","","20240314-1147-26193"
4,"MB",26,30,"foudre","","20240314-1147-26193"
4,"LC",27,30,"foudre","","20240314-1147-26193"
4,"LB",28,70,"foudre","","20240314-1147-26193"
4,"LR",29,60,"foudre","","20240314-1147-26193"
4,"MH",30,80,"foudre","","20240314-1147-26193"
4,"MR",31,70,"foudre","","20240314-1147-26193"
4,"DP",32,80,"foudre","","20240314-1147-26193"
4,"SC",33,80,"foudre","","20240314-1147-26193"
4,"BK",34,60,"foudre","","20240314-1147-26193"
4,"SY",35,70,"foudre","","20240314-1147-26193"
4,"A3",36,90,"foudre","","20240314-1147-26193"
4,"SO",37,20,"foudre","","20240314-1147-26193"
5,"LC",1,80,"arbre","","20240314-1147-26193"
5,"SG",2,100,"arbre","","20240314-1147-26193"
5,"A1",3,0,"arbre","","20240314-1147-26193"
5,"MR",4,70,"arbre","","20240314-1147-26193"
5,"MC",5,0,"arbre","","20240314-1147-26193"
5,"SY",6,70,"arbre","","20240314-1147-26193"
5,"MY",7,20,"arbre","","20240314-1147-26193"
5,"SC",8,40,"arbre","","20240314-1147-26193"
5,"SP",9,20,"arbre","","20240314-1147-26193"
5,"DG",10,30,"arbre","","20240314-1147-26193"
5,"DC",11,0,"arbre","","20240314-1147-26193"
5,"LH",12,30,"arbre","","20240314-1147-26193"
5,"DH",13,10,"arbre","","20240314-1147-26193"
5,"DP",14,20,"arbre","","20240314-1147-26193"
5,"LB",15,70,"arbre","","20240314-1147-26193"
5,"MB",16,80,"arbre","","20240314-1147-26193"
5,"LG",17,20,"arbre","","20240314-1147-26193"
5,"DB",18,80,"arbre","","20240314-1147-26193"
5,"SH",19,20,"arbre","","20240314-1147-26193"
5,"MH",20,90,"arbre","","20240314-1147-26193"
5,"MO",21,10,"arbre","","20240314-1147-26193"
5,"DO",22,10,"arbre","","20240314-1147-26193"
5,"SO",23,20,"arbre","","20240314-1147-26193"
5,"LP",24,20,"arbre","","20240314-1147-26193"
5,"SB",25,10,"arbre","","20240314-1147-26193"
5,"WH",26,20,"arbre","","20240314-1147-26193"
5,"DR",27,10,"arbre","","20240314-1147-26193"
5,"LO",28,10,"arbre","","20240314-1147-26193"
5,"A2",29,0,"arbre","","20240314-1147-26193"
5,"SR",30,0,"arbre","","20240314-1147-26193"
5,"BK",31,10,"arbre","","20240314-1147-26193"
5,"A3",32,0,"arbre","","20240314-1147-26193"
5,"LR",33,0,"arbre","","20240314-1147-26193"
5,"LY",34,40,"arbre","","20240314-1147-26193"
5,"MP",35,20,"arbre","","20240314-1147-26193"
5,"MG",36,30,"arbre","","20240314-1147-26193"
5,"DY",37,30,"arbre","","20240314-1147-26193"
6,"MY",1,0,"mort","","20240314-1147-26193"
6,"MC",2,0,"mort","","20240314-1147-26193"
6,"MO",3,0,"mort","","20240314-1147-26193"
6,"A1",4,0,"mort","","20240314-1147-26193"
6,"LO",5,0,"mort","","20240314-1147-26193"
6,"DG",6,0,"mort","","20240314-1147-26193"
6,"SR",7,0,"mort","","20240314-1147-26193"
6,"SP",8,0,"mort","","20240314-1147-26193"
6,"LH",9,0,"mort","","20240314-1147-26193"
6,"DY",10,41,"mort","","20240314-1147-26193"
6,"LR",11,40,"mort","","20240314-1147-26193"
6,"DR",12,40,"mort","","20240314-1147-26193"
6,"SG",13,30,"mort","","20240314-1147-26193"
6,"A3",14,40,"mort","","20240314-1147-26193"
6,"SB",15,40,"mort","","20240314-1147-26193"
6,"DC",16,40,"mort","","20240314-1147-26193"
6,"MB",17,40,"mort","","20240314-1147-26193"
6,"LP",18,10,"mort","","20240314-1147-26193"
6,"LG",19,70,"mort","","20240314-1147-26193"
6,"MR",20,40,"mort","","20240314-1147-26193"
6,"SY",21,60,"mort","","20240314-1147-26193"
6,"MP",22,60,"mort","","20240314-1147-26193"
6,"SC",23,70,"mort","","20240314-1147-26193"
6,"LY",24,60,"mort","","20240314-1147-26193"
6,"SH",25,60,"mort","","20240314-1147-26193"
6,"DH",26,60,"mort","","20240314-1147-26193"
6,"A2",27,60,"mort","","20240314-1147-26193"
6,"LC",28,60,"mort","","20240314-1147-26193"
6,"DO",29,60,"mort","","20240314-1147-26193"
6,"WH",30,100,"mort","","20240314-1147-26193"
6,"SO",31,100,"mort","","20240314-1147-26193"
6,"LB",32,100,"mort","","20240314-1147-26193"
6,"DB",33,15,"mort","","20240314-1147-26193"
6,"MG",34,40,"mort","","20240314-1147-26193"
6,"BK",35,10,"mort","","20240314-1147-26193"
6,"DP",36,0,"mort","","20240314-1147-26193"
6,"MH",37,70,"mort","","20240314-1147-26193"
7,"MY",1,20,"pêche","","20240314-1147-26193"
7,"DH",2,30,"pêche","","20240314-1147-26193"
7,"LY",3,20,"pêche","","20240314-1147-26193"
7,"DY",4,50,"pêche","","20240314-1147-26193"
7,"SC",5,40,"pêche","","20240314-1147-26193"
7,"SY",6,40,"pêche","","20240314-1147-26193"
7,"LO",7,40,"pêche","","20240314-1147-26193"
7,"LB",8,0,"pêche","","20240314-1147-26193"
7,"DR",9,20,"pêche","","20240314-1147-26193"
7,"MC",10,40,"pêche","","20240314-1147-26193"
7,"SR",11,40,"pêche","","20240314-1147-26193"
7,"LG",12,30,"pêche","","20240314-1147-26193"
7,"MG",13,40,"pêche","","20240314-1147-26193"
7,"DC",14,20,"pêche","","20240314-1147-26193"
7,"SG",15,100,"pêche","","20240314-1147-26193"
7,"LP",16,100,"pêche","","20240314-1147-26193"
7,"A3",17,100,"pêche","","20240314-1147-26193"
7,"SO",18,100,"pêche","","20240314-1147-26193"
7,"LH",19,100,"pêche","","20240314-1147-26193"
7,"MO",20,100,"pêche","","20240314-1147-26193"
7,"MP",21,60,"pêche","","20240314-1147-26193"
7,"SB",22,60,"pêche","","20240314-1147-26193"
7,"SP",23,70,"pêche","","20240314-1147-26193"
7,"MH",24,80,"pêche","","20240314-1147-26193"
7,"LC",25,70,"pêche","","20240314-1147-26193"
7,"A2",26,60,"pêche","","20240314-1147-26193"
7,"DG",27,60,"pêche","","20240314-1147-26193"
7,"MB",28,60,"pêche","","20240314-1147-26193"
7,"WH",29,70,"pêche","","20240314-1147-26193"
7,"DB",30,60,"pêche","","20240314-1147-26193"
7,"BK",31,60,"pêche","","20240314-1147-26193"
7,"SH",32,60,"pêche","","20240314-1147-26193"
7,"A1",33,60,"pêche","","20240314-1147-26193"
7,"LR",34,60,"pêche","","20240314-1147-26193"
7,"DP",35,60,"pêche","","20240314-1147-26193"
7,"MR",36,60,"pêche","","20240314-1147-26193"
7,"DO",37,60,"pêche","","20240314-1147-26193"
8,"SB",1,60,"triste","","20240314-1147-26193"
8,"SC",2,70,"triste","","20240314-1147-26193"
8,"A1",3,60,"triste","","20240314-1147-26193"
8,"SG",4,60,"triste","","20240314-1147-26193"
8,"DY",5,60,"triste","","20240314-1147-26193"
8,"MB",6,60,"triste","","20240314-1147-26193"
8,"LO",7,60,"triste","","20240314-1147-26193"
8,"A2",8,60,"triste","","20240314-1147-26193"
8,"SR",9,60,"triste","","20240314-1147-26193"
8,"MR",10,80,"triste","","20240314-1147-26193"
8,"MG",11,60,"triste","","20240314-1147-26193"
8,"DB",12,60,"triste","","20240314-1147-26193"
8,"MO",13,60,"triste","","20240314-1147-26193"
8,"DR",14,60,"triste","","20240314-1147-26193"
8,"LH",15,60,"triste","","20240314-1147-26193"
8,"DC",16,60,"triste","","20240314-1147-26193"
8,"LP",17,60,"triste","","20240314-1147-26193"
8,"LC",18,60,"triste","","20240314-1147-26193"
8,"A3",19,60,"triste","","20240314-1147-26193"
8,"LG",20,60,"triste","","20240314-1147-26193"
8,"SH",21,60,"triste","","20240314-1147-26193"
8,"BK",22,60,"triste","","20240314-1147-26193"
8,"LY",23,60,"triste","","20240314-1147-26193"
8,"DG",24,60,"triste","","20240314-1147-26193"
8,"SO",25,60,"triste","","20240314-1147-26193"
8,"LB",26,70,"triste","","20240314-1147-26193"
8,"DH",27,60,"triste","","20240314-1147-26193"
8,"MP",28,80,"triste","","20240314-1147-26193"
8,"MC",29,60,"triste","","20240314-1147-26193"
8,"WH",30,60,"triste","","20240314-1147-26193"
8,"DO",31,60,"triste","","20240314-1147-26193"
8,"DP",32,60,"triste","","20240314-1147-26193"
8,"SY",33,90,"triste","","20240314-1147-26193"
8,"SP",34,60,"triste","","20240314-1147-26193"
8,"MH",35,60,"triste","","20240314-1147-26193"
8,"MY",36,70,"triste","","20240314-1147-26193"
8,"LR",37,60,"triste","","20240314-1147-26193"
9,"DH",1,60,"tempête de sable","","20240314-1147-26193"
9,"DC",2,70,"tempête de sable","","20240314-1147-26193"
9,"WH",3,80,"tempête de sable","","20240314-1147-26193"
9,"SR",4,80,"tempête de sable","","20240314-1147-26193"
9,"LC",5,60,"tempête de sable","","20240314-1147-26193"
9,"LG",6,60,"tempête de sable","","20240314-1147-26193"
9,"MH",7,70,"tempête de sable","","20240314-1147-26193"
9,"SO",8,60,"tempête de sable","","20240314-1147-26193"
9,"MG",9,60,"tempête de sable","","20240314-1147-26193"
9,"DY",10,60,"tempête de sable","","20240314-1147-26193"
9,"DP",11,60,"tempête de sable","","20240314-1147-26193"
9,"SH",12,60,"tempête de sable","","20240314-1147-26193"
9,"LB",13,60,"tempête de sable","","20240314-1147-26193"
9,"DR",14,70,"tempête de sable","","20240314-1147-26193"
9,"MB",15,60,"tempête de sable","","20240314-1147-26193"
9,"SY",16,60,"tempête de sable","","20240314-1147-26193"
9,"A1",17,70,"tempête de sable","","20240314-1147-26193"
9,"MP",18,40,"tempête de sable","","20240314-1147-26193"
9,"A3",19,40,"tempête de sable","","20240314-1147-26193"
9,"MO",20,30,"tempête de sable","","20240314-1147-26193"
9,"SP",21,40,"tempête de sable","","20240314-1147-26193"
9,"SC",22,40,"tempête de sable","","20240314-1147-26193"
9,"A2",23,40,"tempête de sable","","20240314-1147-26193"
9,"DO",24,40,"tempête de sable","","20240314-1147-26193"
9,"BK",25,40,"tempête de sable","","20240314-1147-26193"
9,"LY",26,41,"tempête de sable","","20240314-1147-26193"
9,"LP",27,20,"tempête de sable","","20240314-1147-26193"
9,"MY",28,30,"tempête de sable","","20240314-1147-26193"
9,"LO",29,40,"tempête de sable","","20240314-1147-26193"
9,"SB",30,40,"tempête de sable","","20240314-1147-26193"
9,"DB",31,10,"tempête de sable","","20240314-1147-26193"
9,"LH",32,40,"tempête de sable","","20240314-1147-26193"
9,"SG",33,30,"tempête de sable","","20240314-1147-26193"
9,"LR",34,30,"tempête de sable","","20240314-1147-26193"
9,"MR",35,30,"tempête de sable","","20240314-1147-26193"
9,"MC",36,40,"tempête de sable","","20240314-1147-26193"
9,"DG",37,30,"tempête de sable","","20240314-1147-26193"
10,"SP",1,30,"banane","","20240314-1147-26193"
10,"MH",2,40,"banane","","20240314-1147-26193"
10,"LR",3,40,"banane","","20240314-1147-26193"
10,"LG",4,40,"banane","","20240314-1147-26193"
10,"SG",5,40,"banane","","20240314-1147-26193"
10,"SO",6,40,"banane","","20240314-1147-26193"
10,"SH",7,40,"banane","","20240314-1147-26193"
10,"SC",8,30,"banane","","20240314-1147-26193"
10,"DG",9,40,"banane","","20240314-1147-26193"
10,"SB",10,40,"banane","","20240314-1147-26193"
10,"SR",11,40,"banane","","20240314-1147-26193"
10,"DR",12,40,"banane","","20240314-1147-26193"
10,"MP",13,40,"banane","","20240314-1147-26193"
10,"DY",14,20,"banane","","20240314-1147-26193"
10,"DO",15,40,"banane","","20240314-1147-26193"
10,"MC",16,40,"banane","","20240314-1147-26193"
10,"MY",17,40,"banane","","20240314-1147-26193"
10,"A1",18,40,"banane","","20240314-1147-26193"
10,"LY",19,40,"banane","","20240314-1147-26193"
10,"MO",20,40,"banane","","20240314-1147-26193"
10,"MB",21,40,"banane","","20240314-1147-26193"
10,"DC",22,40,"banane","","20240314-1147-26193"
10,"LB",23,40,"banane","","20240314-1147-26193"
10,"MG",24,100,"banane","","20240314-1147-26193"
10,"WH",25,80,"banane","","20240314-1147-26193"
10,"DP",26,60,"banane","","20240314-1147-26193"
10,"BK",27,60,"banane","","20240314-1147-26193"
10,"MR",28,60,"banane","","20240314-1147-26193"
10,"DB",29,40,"banane","","20240314-1147-26193"
10,"A2",30,40,"banane","","20240314-1147-26193"
10,"DH",31,40,"banane","","20240314-1147-26193"
10,"SY",32,40,"banane","","20240314-1147-26193"
10,"LC",33,40,"banane","","20240314-1147-26193"
10,"LO",34,40,"banane","","20240314-1147-26193"
10,"LP",35,40,"banane","","20240314-1147-26193"
10,"A3",36,40,"banane","","20240314-1147-26193"
10,"LH",37,40,"banane","","20240314-1147-26193"
11,"SC",1,10,"sécurité","","20240314-1147-26193"
11,"LP",2,40,"sécurité","","20240314-1147-26193"
11,"SY",3,40,"sécurité","","20240314-1147-26193"
11,"DP",4,40,"sécurité","","20240314-1147-26193"
11,"BK",5,40,"sécurité","","20240314-1147-26193"
11,"MO",6,40,"sécurité","","20240314-1147-26193"
11,"SB",7,40,"sécurité","","20240314-1147-26193"
11,"A2",8,40,"sécurité","","20240314-1147-26193"
11,"DB",9,40,"sécurité","","20240314-1147-26193"
11,"MY",10,40,"sécurité","","20240314-1147-26193"
11,"DY",11,40,"sécurité","","20240314-1147-26193"
11,"DR",12,40,"sécurité","","20240314-1147-26193"
11,"LR",13,40,"sécurité","","20240314-1147-26193"
11,"MP",14,40,"sécurité","","20240314-1147-26193"
11,"LY",15,40,"sécurité","","20240314-1147-26193"
11,"MB",16,40,"sécurité","","20240314-1147-26193"
11,"DC",17,40,"sécurité","","20240314-1147-26193"
11,"SR",18,40,"sécurité","","20240314-1147-26193"
11,"MR",19,40,"sécurité","","20240314-1147-26193"
11,"LH",20,40,"sécurité","","20240314-1147-26193"
11,"SO",21,40,"sécurité","","20240314-1147-26193"
11,"LB",22,40,"sécurité","","20240314-1147-26193"
11,"SP",23,40,"sécurité","","20240314-1147-26193"
11,"SG",24,40,"sécurité","","20240314-1147-26193"
11,"A3",25,40,"sécurité","","20240314-1147-26193"
11,"LG",26,40,"sécurité","","20240314-1147-26193"
11,"DG",27,40,"sécurité","","20240314-1147-26193"
11,"DO",28,40,"sécurité","","20240314-1147-26193"
11,"WH",29,40,"sécurité","","20240314-1147-26193"
11,"LO",30,40,"sécurité","","20240314-1147-26193"
11,"SH",31,40,"sécurité","","20240314-1147-26193"
11,"LC",32,40,"sécurité","","20240314-1147-26193"
11,"MC",33,40,"sécurité","","20240314-1147-26193"
11,"MH",34,40,"sécurité","","20240314-1147-26193"
11,"DH",35,40,"sécurité","","20240314-1147-26193"
11,"A1",36,40,"sécurité","","20240314-1147-26193"
11,"MG",37,40,"sécurité","","20240314-1147-26193"
12,"SY",1,40,"justice","","20240314-1147-26193"
12,"LC",2,30,"justice","","20240314-1147-26193"
12,"LB",3,40,"justice","","20240314-1147-26193"
12,"DB",4,40,"justice","","20240314-1147-26193"
12,"LP",5,40,"justice","","20240314-1147-26193"
12,"MY",6,40,"justice","","20240314-1147-26193"
12,"A2",7,40,"justice","","20240314-1147-26193"
12,"DP",8,40,"justice","","20240314-1147-26193"
12,"SP",9,40,"justice","","20240314-1147-26193"
12,"BK",10,40,"justice","","20240314-1147-26193"
12,"LY",11,20,"justice","","20240314-1147-26193"
12,"MR",12,30,"justice","","20240314-1147-26193"
12,"DH",13,20,"justice","","20240314-1147-26193"
12,"DG",14,20,"justice","","20240314-1147-26193"
12,"SC",15,40,"justice","","20240314-1147-26193"
12,"SB",16,30,"justice","","20240314-1147-26193"
12,"LO",17,40,"justice","","20240314-1147-26193"
12,"DR",18,40,"justice","","20240314-1147-26193"
12,"SO",19,40,"justice","","20240314-1147-26193"
12,"A1",20,40,"justice","","20240314-1147-26193"
12,"MO",21,40,"justice","","20240314-1147-26193"
12,"DO",22,40,"justice","","20240314-1147-26193"
12,"SH",23,40,"justice","","20240314-1147-26193"
12,"SR",24,41,"justice","","20240314-1147-26193"
12,"DY",25,40,"justice","","20240314-1147-26193"
12,"MC",26,40,"justice","","20240314-1147-26193"
12,"SG",27,40,"justice","","20240314-1147-26193"
12,"MB",28,40,"justice","","20240314-1147-26193"
12,"MH",29,40,"justice","","20240314-1147-26193"
12,"LH",30,40,"justice","","20240314-1147-26193"
12,"DC",31,40,"justice","","20240314-1147-26193"
12,"LG",32,40,"justice","","20240314-1147-26193"
12,"WH",33,40,"justice","","20240314-1147-26193"
12,"A3",34,40,"justice","","20240314-1147-26193"
12,"MG",35,40,"justice","","20240314-1147-26193"
12,"MP",36,40,"justice","","20240314-1147-26193"
12,"LR",37,40,"justice","","20240314-1147-26193"
13,"LH",1,40,"en colère","","20240314-1147-26193"
13,"MR",2,40,"en colère","","20240314-1147-26193"
13,"MB",3,40,"en colère","","20240314-1147-26193"
13,"LG",4,40,"en colère","","20240314-1147-26193"
13,"DB",5,40,"en colère","","20240314-1147-26193"
13,"MH",6,40,"en colère","","20240314-1147-26193"
13,"LB",7,40,"en colère","","20240314-1147-26193"
13,"SR",8,40,"en colère","","20240314-1147-26193"
13,"LO",9,40,"en colère","","20240314-1147-26193"
13,"LY",10,40,"en colère","","20240314-1147-26193"
13,"LR",11,40,"en colère","","20240314-1147-26193"
13,"A1",12,40,"en colère","","20240314-1147-26193"
13,"DG",13,40,"en colère","","20240314-1147-26193"
13,"A2",14,20,"en colère","","20240314-1147-26193"
13,"MY",15,30,"en colère","","20240314-1147-26193"
13,"MP",16,30,"en colère","","20240314-1147-26193"
13,"SC",17,30,"en colère","","20240314-1147-26193"
13,"SO",18,20,"en colère","","20240314-1147-26193"
13,"WH",19,20,"en colère","","20240314-1147-26193"
13,"SP",20,10,"en colère","","20240314-1147-26193"
13,"SY",21,40,"en colère","","20240314-1147-26193"
13,"SH",22,40,"en colère","","20240314-1147-26193"
13,"MO",23,40,"en colère","","20240314-1147-26193"
13,"MG",24,40,"en colère","","20240314-1147-26193"
13,"BK",25,40,"en colère","","20240314-1147-26193"
13,"DY",26,41,"en colère","","20240314-1147-26193"
13,"LP",27,100,"en colère","","20240314-1147-26193"
13,"SG",28,70,"en colère","","20240314-1147-26193"
13,"A3",29,60,"en colère","","20240314-1147-26193"
13,"DH",30,60,"en colère","","20240314-1147-26193"
13,"DP",31,70,"en colère","","20240314-1147-26193"
13,"DC",32,70,"en colère","","20240314-1147-26193"
13,"MC",33,60,"en colère","","20240314-1147-26193"
13,"LC",34,60,"en colère","","20240314-1147-26193"
13,"DR",35,70,"en colère","","20240314-1147-26193"
13,"DO",36,60,"en colère","","20240314-1147-26193"
13,"SB",37,100,"en colère","","20240314-1147-26193"
14,"DC",1,40,"peace","","20240314-1147-26193"
14,"SH",2,40,"peace","","20240314-1147-26193"
14,"WH",3,40,"peace","","20240314-1147-26193"
14,"MC",4,40,"peace","","20240314-1147-26193"
14,"SC",5,10,"peace","","20240314-1147-26193"
14,"DB",6,70,"peace","","20240314-1147-26193"
14,"LC",7,30,"peace","","20240314-1147-26193"
14,"MH",8,100,"peace","","20240314-1147-26193"
14,"A2",9,15,"peace","","20240314-1147-26193"
14,"DO",10,20,"peace","","20240314-1147-26193"
14,"LB",11,20,"peace","","20240314-1147-26193"
14,"A3",12,20,"peace","","20240314-1147-26193"
14,"LH",13,30,"peace","","20240314-1147-26193"
14,"LG",14,30,"peace","","20240314-1147-26193"
14,"DG",15,80,"peace","","20240314-1147-26193"
14,"LP",16,20,"peace","","20240314-1147-26193"
14,"SP",17,80,"peace","","20240314-1147-26193"
14,"DH",18,0,"peace","","20240314-1147-26193"
14,"A1",19,0,"peace","","20240314-1147-26193"
14,"DR",20,30,"peace","","20240314-1147-26193"
14,"SO",21,30,"peace","","20240314-1147-26193"
14,"SG",22,30,"peace","","20240314-1147-26193"
14,"LY",23,73,"peace","","20240314-1147-26193"
14,"SB",24,58,"peace","","20240314-1147-26193"
14,"MG",25,89,"peace","","20240314-1147-26193"
14,"SY",26,10,"peace","","20240314-1147-26193"
14,"LO",27,30,"peace","","20240314-1147-26193"
14,"BK",28,0,"peace","","20240314-1147-26193"
14,"MR",29,0,"peace","","20240314-1147-26193"
14,"MY",30,100,"peace","","20240314-1147-26193"
14,"SR",31,0,"peace","","20240314-1147-26193"
14,"DY",32,20,"peace","","20240314-1147-26193"
14,"MO",33,100,"peace","","20240314-1147-26193"
14,"MB",34,70,"peace","","20240314-1147-26193"
14,"DP",35,0,"peace","","20240314-1147-26193"
14,"MP",36,20,"peace","","20240314-1147-26193"
14,"LR",37,20,"peace","","20240314-1147-26193"
1,"SO",1,82,"angry","usa3","20240418-1013-25634"
